"Nombre","Fecha","Tipo","Horario"
"Thunderbolts*","2025-05-07","4D • 3D • ESPAÑOL","22:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-24","CLASSIC • 2D • ESPAÑOL","19:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-24","4D • 2D • SUBTITULADO","22:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-25","CLASSIC • 2D • SUBTITULADO","19:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-25","4D • 2D • SUBTITULADO","22:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-26","4D • 2D • SUBTITULADO","16:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-26","4D • 2D • ESPAÑOL","22:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-26","CLASSIC • 2D • ESPAÑOL","19:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-27","4D • 2D • SUBTITULADO","16:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-27","4D • 2D • ESPAÑOL","22:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-27","CLASSIC • 2D • SUBTITULADO","19:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-28","CLASSIC • 2D • ESPAÑOL","19:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-28","4D • 2D • SUBTITULADO","22:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-29","CLASSIC • 2D • SUBTITULADO","19:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-29","4D • 2D • SUBTITULADO","22:30"
"Star Wars: Episodio III - La venganza de los Sith","2025-04-30","4D • 2D • SUBTITULADO","22:30"
"Pink Floyd at Pompeii – MCMLXXII","2025-04-24","CLASSIC • 2D • SUBTITULADO","20:30"
"Pink Floyd at Pompeii – MCMLXXII","2025-04-27","CLASSIC • 2D • SUBTITULADO","15:30"
"Cónclave","2025-04-26","CLASSIC • 2D • ESPAÑOL","14:50"
"Cónclave","2025-04-27","CLASSIC • 2D • ESPAÑOL","14:50"
"Una película de Minecraft","2025-04-23","CLASSIC • 2D • ESPAÑOL","18:25"
"Una película de Minecraft","2025-04-23","CLASSIC • 2D • ESPAÑOL","20:00"
"Una película de Minecraft","2025-04-23","CLASSIC • 2D • ESPAÑOL","22:30"
"Una película de Minecraft","2025-04-23","CLASSIC • 3D • ESPAÑOL","19:10"
"Una película de Minecraft","2025-04-23","CLASSIC • 3D • ESPAÑOL","21:45"
"Una película de Minecraft","2025-04-23","4D • 3D • ESPAÑOL","19:50"
"Una película de Minecraft","2025-04-23","4D • 3D • ESPAÑOL","22:10"
"Una película de Minecraft","2025-04-24","CLASSIC • 2D • ESPAÑOL","16:50"
"Una película de Minecraft","2025-04-24","CLASSIC • 2D • ESPAÑOL","17:40"
"Una película de Minecraft","2025-04-24","CLASSIC • 2D • ESPAÑOL","19:10"
"Una película de Minecraft","2025-04-24","CLASSIC • 2D • ESPAÑOL","20:00"
"Una película de Minecraft","2025-04-24","CLASSIC • 2D • ESPAÑOL","21:30"
"Una película de Minecraft","2025-04-24","CLASSIC • 2D • ESPAÑOL","22:20"
"Una película de Minecraft","2025-04-24","4D • 3D • ESPAÑOL","17:15"
"Una película de Minecraft","2025-04-24","4D • 3D • ESPAÑOL","19:45"
"Una película de Minecraft","2025-04-25","CLASSIC • 2D • ESPAÑOL","16:50"
"Una película de Minecraft","2025-04-25","CLASSIC • 2D • ESPAÑOL","17:40"
"Una película de Minecraft","2025-04-25","CLASSIC • 2D • ESPAÑOL","19:10"
"Una película de Minecraft","2025-04-25","CLASSIC • 2D • ESPAÑOL","20:00"
"Una película de Minecraft","2025-04-25","CLASSIC • 2D • ESPAÑOL","21:30"
"Una película de Minecraft","2025-04-25","CLASSIC • 2D • ESPAÑOL","22:20"
"Una película de Minecraft","2025-04-25","4D • 3D • ESPAÑOL","17:15"
"Una película de Minecraft","2025-04-25","4D • 3D • ESPAÑOL","19:45"
"Una película de Minecraft","2025-04-26","4D • 3D • ESPAÑOL","14:00"
"Una película de Minecraft","2025-04-26","4D • 3D • ESPAÑOL","19:30"
"Una película de Minecraft","2025-04-26","CLASSIC • 3D • ESPAÑOL","14:30"
"Una película de Minecraft","2025-04-26","CLASSIC • 2D • ESPAÑOL","15:20"
"Una película de Minecraft","2025-04-26","CLASSIC • 2D • ESPAÑOL","16:50"
"Una película de Minecraft","2025-04-26","CLASSIC • 2D • ESPAÑOL","17:40"
"Una película de Minecraft","2025-04-26","CLASSIC • 2D • ESPAÑOL","19:10"
